ldf_num,condition,partnersExposure,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,action
201,80_50,2,gazzer,4,50,80,50,20,0,FALSE,0.07100529295006341,1,point,50,point
201,80_50,2,gazzer,4,50,80,50,20,0,FALSE,0.07100529295006341,2,point,50,point
201,80_50,2,gazzer,4,50,80,50,20,0,FALSE,0.07100529295006341,3,point,50,point
201,80_50,2,kiv,2,50,80,50,20,0,FALSE,0.07100529295006341,1,point,50,point
201,80_50,2,kiv,2,50,80,50,20,0,FALSE,0.07100529295006341,2,point,50,point
201,80_50,2,kiv,2,50,80,50,20,0,FALSE,0.07100529295006341,3,point,50,point
201,80_50,2,kreeb,1,50,80,50,20,0,FALSE,0.07100529295006341,1,point,50,point
201,80_50,2,kreeb,1,50,80,50,20,0,FALSE,0.07100529295006341,2,point,50,point
201,80_50,2,kreeb,1,50,80,50,20,0,FALSE,0.07100529295006341,3,point,50,point
201,80_50,2,manu,2,50,80,50,20,1,TRUE,0.07100529295006341,1,point,50,speak
201,80_50,2,manu,2,50,80,50,20,1,TRUE,0.07100529295006341,2,point,50,speak
201,80_50,2,manu,2,50,80,50,20,1,TRUE,0.07100529295006341,3,point,50,speak
201,80_50,2,toma,4,50,80,50,20,0,FALSE,0.07100529295006341,1,point,50,point
201,80_50,2,toma,4,50,80,50,20,0,FALSE,0.07100529295006341,2,point,50,point
201,80_50,2,toma,4,50,80,50,20,0,FALSE,0.07100529295006341,3,point,50,point
201,80_50,2,wug,1,50,80,50,20,0,FALSE,0.07100529295006341,1,point,50,point
201,80_50,2,wug,1,50,80,50,20,0,FALSE,0.07100529295006341,2,point,50,point
201,80_50,2,wug,1,50,80,50,20,0,FALSE,0.07100529295006341,3,point,50,point
202,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
202,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
202,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
202,80_50,2,dax,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
202,80_50,2,dax,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
202,80_50,2,dax,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
202,80_50,2,fep,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
202,80_50,2,fep,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
202,80_50,2,fep,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
202,80_50,2,gazzer,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
202,80_50,2,gazzer,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
202,80_50,2,gazzer,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
202,80_50,2,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
202,80_50,2,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,teach
202,80_50,2,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
202,80_50,2,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
202,80_50,2,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
202,80_50,2,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
202,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
202,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
202,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
202,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,teach
202,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
202,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
202,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
202,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
202,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
203,80_50,2,blicket,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
203,80_50,2,blicket,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
203,80_50,2,blicket,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
203,80_50,2,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
203,80_50,2,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
203,80_50,2,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
203,80_50,2,fep,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,teach
203,80_50,2,fep,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,teach
203,80_50,2,fep,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
203,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
203,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
203,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,teach
203,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,teach
203,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,teach
203,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
203,80_50,2,kreeb,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
203,80_50,2,kreeb,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
203,80_50,2,kreeb,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
203,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
203,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
203,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
203,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
203,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
203,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,teach
203,80_50,2,wug,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
203,80_50,2,wug,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
203,80_50,2,wug,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,teach
204,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.5040335268788675,1,teach,30,speak
204,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.5040335268788675,2,speak,80,point
204,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.5040335268788675,3,speak,80,speak
204,80_50,2,dax,4,50,80,50,20,1,TRUE,0.5040335268788675,1,teach,30,speak
204,80_50,2,dax,4,50,80,50,20,1,TRUE,0.5040335268788675,2,speak,80,speak
204,80_50,2,dax,4,50,80,50,20,1,TRUE,0.5040335268788675,3,speak,80,point
204,80_50,2,fep,4,50,80,50,20,1,TRUE,0.5040335268788675,1,speak,80,point
204,80_50,2,fep,4,50,80,50,20,1,TRUE,0.5040335268788675,2,teach,30,point
204,80_50,2,fep,4,50,80,50,20,1,TRUE,0.5040335268788675,3,speak,80,point
204,80_50,2,gazzer,2,50,80,50,20,1,TRUE,0.5040335268788675,1,teach,30,speak
204,80_50,2,gazzer,2,50,80,50,20,1,TRUE,0.5040335268788675,2,teach,30,point
204,80_50,2,gazzer,2,50,80,50,20,1,TRUE,0.5040335268788675,3,speak,80,point
204,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.5040335268788675,1,speak,80,point
204,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.5040335268788675,2,teach,30,teach
204,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.5040335268788675,3,speak,80,teach
204,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.5040335268788675,1,teach,30,speak
204,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.5040335268788675,2,teach,30,speak
204,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.5040335268788675,3,speak,80,point
204,80_50,2,manu,1,50,80,50,20,0,FALSE,0.5040335268788675,1,teach,30,point
204,80_50,2,manu,1,50,80,50,20,0,FALSE,0.5040335268788675,2,point,50,point
204,80_50,2,manu,1,50,80,50,20,0,FALSE,0.5040335268788675,3,point,50,point
204,80_50,2,toma,1,50,80,50,20,0,FALSE,0.5040335268788675,1,point,50,point
204,80_50,2,toma,1,50,80,50,20,0,FALSE,0.5040335268788675,2,point,50,point
204,80_50,2,toma,1,50,80,50,20,0,FALSE,0.5040335268788675,3,point,50,point
204,80_50,2,wug,1,50,80,50,20,0,FALSE,0.5040335268788675,1,point,50,point
204,80_50,2,wug,1,50,80,50,20,0,FALSE,0.5040335268788675,2,point,50,point
204,80_50,2,wug,1,50,80,50,20,0,FALSE,0.5040335268788675,3,point,50,point
205,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
205,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
205,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
205,80_50,2,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
205,80_50,2,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,teach
205,80_50,2,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
205,80_50,2,fep,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
205,80_50,2,fep,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
205,80_50,2,fep,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
205,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,teach
205,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
205,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
205,80_50,2,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
205,80_50,2,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
205,80_50,2,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
205,80_50,2,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
205,80_50,2,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
205,80_50,2,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
205,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,teach
205,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
205,80_50,2,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
205,80_50,2,toma,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,speak
205,80_50,2,toma,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,teach
205,80_50,2,toma,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
205,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
205,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
205,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
207,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,teach
207,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,point
207,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,speak
207,80_50,0,dax,1,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,teach
207,80_50,0,dax,1,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,speak
207,80_50,0,dax,1,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,teach
207,80_50,0,fep,2,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,teach
207,80_50,0,fep,2,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,speak
207,80_50,0,fep,2,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,speak
207,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,teach
207,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,speak
207,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,teach
207,80_50,0,kiv,1,50,80,50,20,0,FALSE,0.5678103816310219,1,point,50,point
207,80_50,0,kiv,1,50,80,50,20,0,FALSE,0.5678103816310219,2,point,50,point
207,80_50,0,kiv,1,50,80,50,20,0,FALSE,0.5678103816310219,3,point,50,point
207,80_50,0,kreeb,2,50,80,50,20,0,FALSE,0.5678103816310219,1,point,50,point
207,80_50,0,kreeb,2,50,80,50,20,0,FALSE,0.5678103816310219,2,point,50,point
207,80_50,0,kreeb,2,50,80,50,20,0,FALSE,0.5678103816310219,3,point,50,point
207,80_50,0,manu,4,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,teach
207,80_50,0,manu,4,50,80,50,20,1,TRUE,0.5678103816310219,2,teach,30,speak
207,80_50,0,manu,4,50,80,50,20,1,TRUE,0.5678103816310219,3,speak,80,speak
207,80_50,0,toma,4,50,80,50,20,1,TRUE,0.5678103816310219,1,teach,30,teach
207,80_50,0,toma,4,50,80,50,20,1,TRUE,0.5678103816310219,2,speak,80,teach
207,80_50,0,toma,4,50,80,50,20,1,TRUE,0.5678103816310219,3,speak,80,point
207,80_50,0,wug,1,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,point
207,80_50,0,wug,1,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,point
207,80_50,0,wug,1,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,point
208,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,teach
208,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.9072033473374291,2,point,50,point
208,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.9072033473374291,3,point,50,point
208,80_50,0,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,teach
208,80_50,0,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,-20,speak
208,80_50,0,dax,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,-20,point
208,80_50,0,fep,2,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,teach
208,80_50,0,fep,2,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
208,80_50,0,fep,2,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
208,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,teach
208,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,speak
208,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
208,80_50,0,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,-20,point
208,80_50,0,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,2,point,50,point
208,80_50,0,kiv,1,50,80,50,20,1,TRUE,0.9072033473374291,3,point,50,teach
208,80_50,0,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,teach
208,80_50,0,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,point
208,80_50,0,kreeb,4,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
208,80_50,0,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,1,point,50,point
208,80_50,0,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,2,point,50,point
208,80_50,0,manu,2,50,80,50,20,1,TRUE,0.9072033473374291,3,point,50,point
208,80_50,0,toma,1,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,teach
208,80_50,0,toma,1,50,80,50,20,1,TRUE,0.9072033473374291,2,speak,80,teach
208,80_50,0,toma,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,speak
208,80_50,0,wug,1,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,point
208,80_50,0,wug,1,50,80,50,20,1,TRUE,0.9072033473374291,2,point,50,point
208,80_50,0,wug,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,-20,point
209,80_50,0,blicket,1,50,80,50,20,0,FALSE,0.3282779008283031,1,point,50,point
209,80_50,0,blicket,1,50,80,50,20,0,FALSE,0.3282779008283031,2,point,50,point
209,80_50,0,blicket,1,50,80,50,20,0,FALSE,0.3282779008283031,3,point,50,point
209,80_50,0,dax,2,50,80,50,20,1,TRUE,0.3282779008283031,1,teach,30,point
209,80_50,0,dax,2,50,80,50,20,1,TRUE,0.3282779008283031,2,speak,80,point
209,80_50,0,dax,2,50,80,50,20,1,TRUE,0.3282779008283031,3,speak,80,teach
209,80_50,0,fep,4,50,80,50,20,1,TRUE,0.3282779008283031,1,point,50,point
209,80_50,0,fep,4,50,80,50,20,1,TRUE,0.3282779008283031,2,point,50,point
209,80_50,0,fep,4,50,80,50,20,1,TRUE,0.3282779008283031,3,point,50,point
209,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.3282779008283031,1,point,50,point
209,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.3282779008283031,2,point,50,point
209,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.3282779008283031,3,point,50,point
209,80_50,0,kiv,2,50,80,50,20,0,FALSE,0.3282779008283031,1,point,50,point
209,80_50,0,kiv,2,50,80,50,20,0,FALSE,0.3282779008283031,2,teach,30,point
209,80_50,0,kiv,2,50,80,50,20,0,FALSE,0.3282779008283031,3,speak,80,point
209,80_50,0,kreeb,4,50,80,50,20,0,FALSE,0.3282779008283031,1,point,50,point
209,80_50,0,kreeb,4,50,80,50,20,0,FALSE,0.3282779008283031,2,point,50,point
209,80_50,0,kreeb,4,50,80,50,20,0,FALSE,0.3282779008283031,3,point,50,point
209,80_50,0,manu,1,50,80,50,20,1,TRUE,0.3282779008283031,1,point,50,teach
209,80_50,0,manu,1,50,80,50,20,1,TRUE,0.3282779008283031,2,point,50,speak
209,80_50,0,manu,1,50,80,50,20,1,TRUE,0.3282779008283031,3,point,50,teach
209,80_50,0,toma,2,50,80,50,20,1,TRUE,0.3282779008283031,1,speak,-20,teach
209,80_50,0,toma,2,50,80,50,20,1,TRUE,0.3282779008283031,2,teach,30,speak
209,80_50,0,toma,2,50,80,50,20,1,TRUE,0.3282779008283031,3,speak,80,point
209,80_50,0,wug,4,50,80,50,20,1,TRUE,0.3282779008283031,1,point,50,teach
209,80_50,0,wug,4,50,80,50,20,1,TRUE,0.3282779008283031,2,point,50,speak
209,80_50,0,wug,4,50,80,50,20,1,TRUE,0.3282779008283031,3,teach,30,speak
210,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.4748379096237692,1,teach,30,point
210,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.4748379096237692,2,speak,80,point
210,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.4748379096237692,3,speak,80,teach
210,80_50,0,dax,4,50,80,50,20,1,TRUE,0.4748379096237692,1,point,50,teach
210,80_50,0,dax,4,50,80,50,20,1,TRUE,0.4748379096237692,2,teach,30,speak
210,80_50,0,dax,4,50,80,50,20,1,TRUE,0.4748379096237692,3,speak,80,speak
210,80_50,0,fep,1,50,80,50,20,0,FALSE,0.4748379096237692,1,point,50,point
210,80_50,0,fep,1,50,80,50,20,0,FALSE,0.4748379096237692,2,point,50,point
210,80_50,0,fep,1,50,80,50,20,0,FALSE,0.4748379096237692,3,point,50,point
210,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.4748379096237692,1,point,50,point
210,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.4748379096237692,2,point,50,point
210,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.4748379096237692,3,point,50,point
210,80_50,0,kiv,2,50,80,50,20,1,TRUE,0.4748379096237692,1,point,50,point
210,80_50,0,kiv,2,50,80,50,20,1,TRUE,0.4748379096237692,2,point,50,teach
210,80_50,0,kiv,2,50,80,50,20,1,TRUE,0.4748379096237692,3,point,50,speak
210,80_50,0,kreeb,2,50,80,50,20,0,FALSE,0.4748379096237692,1,point,50,point
210,80_50,0,kreeb,2,50,80,50,20,0,FALSE,0.4748379096237692,2,point,50,point
210,80_50,0,kreeb,2,50,80,50,20,0,FALSE,0.4748379096237692,3,point,50,point
210,80_50,0,manu,2,50,80,50,20,1,TRUE,0.4748379096237692,1,point,50,teach
210,80_50,0,manu,2,50,80,50,20,1,TRUE,0.4748379096237692,2,point,50,teach
210,80_50,0,manu,2,50,80,50,20,1,TRUE,0.4748379096237692,3,point,50,speak
210,80_50,0,toma,4,50,80,50,20,1,TRUE,0.4748379096237692,1,point,50,point
210,80_50,0,toma,4,50,80,50,20,1,TRUE,0.4748379096237692,2,point,50,point
210,80_50,0,toma,4,50,80,50,20,1,TRUE,0.4748379096237692,3,point,50,point
210,80_50,0,wug,1,50,80,50,20,1,TRUE,0.4748379096237692,1,point,50,teach
210,80_50,0,wug,1,50,80,50,20,1,TRUE,0.4748379096237692,2,teach,30,teach
210,80_50,0,wug,1,50,80,50,20,1,TRUE,0.4748379096237692,3,speak,80,teach
211,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,point
211,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,teach
211,80_50,0,blicket,2,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,point
211,80_50,0,dax,4,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,teach
211,80_50,0,dax,4,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,teach
211,80_50,0,dax,4,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,point
211,80_50,0,fep,4,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,point
211,80_50,0,fep,4,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,point
211,80_50,0,fep,4,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,point
211,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,teach
211,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,point
211,80_50,0,gazzer,4,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,point
211,80_50,0,kiv,1,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,point
211,80_50,0,kiv,1,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,teach
211,80_50,0,kiv,1,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,speak
211,80_50,0,kreeb,1,50,80,50,20,0,FALSE,0.5678103816310219,1,speak,-20,point
211,80_50,0,kreeb,1,50,80,50,20,0,FALSE,0.5678103816310219,2,point,50,point
211,80_50,0,kreeb,1,50,80,50,20,0,FALSE,0.5678103816310219,3,point,50,point
211,80_50,0,manu,2,50,80,50,20,0,FALSE,0.5678103816310219,1,point,50,point
211,80_50,0,manu,2,50,80,50,20,0,FALSE,0.5678103816310219,2,point,50,point
211,80_50,0,manu,2,50,80,50,20,0,FALSE,0.5678103816310219,3,point,50,point
211,80_50,0,toma,1,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,point
211,80_50,0,toma,1,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,teach
211,80_50,0,toma,1,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,teach
211,80_50,0,wug,2,50,80,50,20,1,TRUE,0.5678103816310219,1,point,50,point
211,80_50,0,wug,2,50,80,50,20,1,TRUE,0.5678103816310219,2,point,50,teach
211,80_50,0,wug,2,50,80,50,20,1,TRUE,0.5678103816310219,3,point,50,point
212,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.44798262786500326,1,point,50,point
212,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.44798262786500326,2,point,50,point
212,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.44798262786500326,3,point,50,point
212,80_50,0,dax,1,50,80,50,20,1,TRUE,0.44798262786500326,1,speak,-20,point
212,80_50,0,dax,1,50,80,50,20,1,TRUE,0.44798262786500326,2,point,50,point
212,80_50,0,dax,1,50,80,50,20,1,TRUE,0.44798262786500326,3,point,50,teach
212,80_50,0,fep,2,50,80,50,20,0,FALSE,0.44798262786500326,1,point,50,point
212,80_50,0,fep,2,50,80,50,20,0,FALSE,0.44798262786500326,2,point,50,point
212,80_50,0,fep,2,50,80,50,20,0,FALSE,0.44798262786500326,3,point,50,point
212,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.44798262786500326,1,point,50,point
212,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.44798262786500326,2,point,50,point
212,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.44798262786500326,3,point,50,point
212,80_50,0,kiv,4,50,80,50,20,1,TRUE,0.44798262786500326,1,point,50,point
212,80_50,0,kiv,4,50,80,50,20,1,TRUE,0.44798262786500326,2,point,50,point
212,80_50,0,kiv,4,50,80,50,20,1,TRUE,0.44798262786500326,3,point,50,point
212,80_50,0,kreeb,2,50,80,50,20,1,TRUE,0.44798262786500326,1,teach,30,point
212,80_50,0,kreeb,2,50,80,50,20,1,TRUE,0.44798262786500326,2,speak,80,teach
212,80_50,0,kreeb,2,50,80,50,20,1,TRUE,0.44798262786500326,3,speak,80,point
212,80_50,0,manu,2,50,80,50,20,0,FALSE,0.44798262786500326,1,point,50,point
212,80_50,0,manu,2,50,80,50,20,0,FALSE,0.44798262786500326,2,point,50,point
212,80_50,0,manu,2,50,80,50,20,0,FALSE,0.44798262786500326,3,point,50,point
212,80_50,0,toma,1,50,80,50,20,1,TRUE,0.44798262786500326,1,point,50,teach
212,80_50,0,toma,1,50,80,50,20,1,TRUE,0.44798262786500326,2,point,50,teach
212,80_50,0,toma,1,50,80,50,20,1,TRUE,0.44798262786500326,3,point,50,speak
212,80_50,0,wug,4,50,80,50,20,1,TRUE,0.44798262786500326,1,point,50,point
212,80_50,0,wug,4,50,80,50,20,1,TRUE,0.44798262786500326,2,point,50,teach
212,80_50,0,wug,4,50,80,50,20,1,TRUE,0.44798262786500326,3,point,50,speak
213,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.1332431580382871,1,point,50,point
213,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.1332431580382871,2,point,50,point
213,80_50,0,blicket,4,50,80,50,20,1,TRUE,0.1332431580382871,3,point,50,point
213,80_50,0,dax,4,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
213,80_50,0,dax,4,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
213,80_50,0,dax,4,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
213,80_50,0,fep,2,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
213,80_50,0,fep,2,50,80,50,20,0,FALSE,0.1332431580382871,2,point,50,point
213,80_50,0,fep,2,50,80,50,20,0,FALSE,0.1332431580382871,3,point,50,point
213,80_50,0,gazzer,1,50,80,50,20,0,FALSE,0.1332431580382871,1,point,50,point
