ldf_num,condition,partnersExposureDescriptive,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,partnersExposure,alpha,discount,action,likelihood
3,100_30,None,blicket,2,30,100,70,0,0,FALSE,0.44798262786500326,Third,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.94550160504471
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,dax,1,30,100,70,0,0,FALSE,0.44798262786500326,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447096
3,100_30,None,fep,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,Second,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447096
3,100_30,None,kiv,1,30,100,70,0,1,TRUE,0.44798262786500326,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447114
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,Second,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447096
3,100_30,None,manu,2,30,100,70,0,0,FALSE,0.44798262786500326,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,toma,4,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
3,100_30,None,wug,2,30,100,70,0,1,TRUE,0.44798262786500326,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
4,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447114
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
4,100_30,None,dax,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
4,100_30,None,fep,4,30,100,70,0,1,TRUE,0.1332431580382871,Third,teach,30,0,1.3365565184902743,0.49872715128769135,teach,-1.94550160504471
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447114
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
4,100_30,None,gazzer,4,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.94550160504471
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
4,100_30,None,kiv,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447114
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
4,100_30,None,kreeb,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,Second,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
4,100_30,None,manu,1,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,Second,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447096
4,100_30,None,toma,2,30,100,70,0,0,FALSE,0.1332431580382871,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
4,100_30,None,wug,4,30,100,70,0,1,TRUE,0.1332431580382871,Third,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447096
5,100_30,None,blicket,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
5,100_30,None,dax,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,First,teach,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,fep,2,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
5,100_30,None,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
5,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447096
5,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
5,100_30,None,manu,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,teach,30,0,1.3365565184902743,0.49872715128769135,point,-1.94550160504471
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,First,teach,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447114
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,toma,1,30,100,70,0,1,TRUE,0.9072033473374292,Third,speak,100,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,First,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,Second,speak,0,0,1.3365565184902743,0.49872715128769135,speak,-0.33663570097121104
5,100_30,None,wug,4,30,100,70,0,1,TRUE,0.9072033473374292,Third,teach,30,0,1.3365565184902743,0.49872715128769135,point,-1.94550160504471
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,blicket,1,30,100,70,0,0,FALSE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.94550160504471
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447096
6,100_30,None,dax,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,fep,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,gazzer,2,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.94550160504471
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,kiv,4,30,100,70,0,1,TRUE,0.612225058736175,Third,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,kreeb,4,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,manu,4,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447114
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,toma,1,30,100,70,0,1,TRUE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
6,100_30,None,wug,1,30,100,70,0,0,FALSE,0.612225058736175,Third,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.94550160504471
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,Second,point,30,0,1.3365565184902743,0.49872715128769135,teach,-1.9455016050447096
7,100_30,None,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,First,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,Second,point,30,0,1.3365565184902743,0.49872715128769135,point,-1.9455016050447096
7,100_30,None,dax,1,30,100,70,0,1,TRUE,0.4748379096237692,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
7,100_30,None,fep,1,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,Second,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
7,100_30,None,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,First,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447114
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,Second,teach,30,0,1.3365565184902743,0.49872715128769135,speak,-1.9455016050447096
7,100_30,None,kiv,2,30,100,70,0,0,FALSE,0.4748379096237692,Third,point,30,0,1.3365565184902743,0.49872715128769135,speak,-1.94550160504471
