ldf_num,phase,condition,partnersExposure,trialnum,score,partnerVocab,targetObjectName,exposureRate,realLabel,method,typedLabel,adjLabel,clickedObject,responseCorrect,partnerSelection,timestamp,duration,testCorrect,trueClickPoints,trueLabelPoints,toBeDropped,appearance,usedEnglishLabels
37,game,80_50,perfect,26,80,"c(""gazzer"", ""kiv"", ""wug"", ""manu"", ""kreeb"", ""fep"", ""blicket"", ""toma"", ""dax"")",2023-600.jpg,2,dax,label,dax,dax,NA,1,2023-600.jpg,14:52:45,5100,1,50,80,0,Third,0
37,game,80_50,perfect,27,80,"c(""gazzer"", ""kiv"", ""wug"", ""manu"", ""kreeb"", ""fep"", ""blicket"", ""toma"", ""dax"")",2002-600.jpg,1,fep,label,fep,fep,NA,1,2002-600.jpg,14:52:56,7666,1,50,80,0,Third,0
38,game,80_50,perfect,1,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2056-600.jpg,4,dax,label,dax,dax,NA,1,2056-600.jpg,11:45:58,6976,1,50,80,0,First,0
38,game,80_50,perfect,2,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2025-600.jpg,1,kiv,label,keva,kiv,NA,1,2025-600.jpg,11:46:27,24931,1,50,80,0,First,0
38,game,80_50,perfect,3,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2005-600.jpg,2,toma,label,toma,toma,NA,1,2005-600.jpg,11:46:41,4883,1,50,80,0,First,0
38,game,80_50,perfect,4,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2006-600.jpg,4,blicket,label,blicket,blicket,NA,1,2006-600.jpg,11:46:49,4704,1,50,80,0,First,0
38,game,80_50,perfect,5,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2023-600.jpg,1,kreeb,label,keeb,kreeb,NA,1,2023-600.jpg,11:47:07,14220,1,50,80,0,First,0
38,game,80_50,perfect,6,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2007-600.jpg,4,wug,label,wug,wug,NA,1,2007-600.jpg,11:47:18,6267,1,50,80,0,First,0
38,game,80_50,perfect,7,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2009-600.jpg,1,fep,label,feb,fep,NA,1,2009-600.jpg,11:47:38,16021,1,50,80,0,First,0
38,game,80_50,perfect,8,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2006-600.jpg,4,blicket,label,blicket,blicket,NA,1,2006-600.jpg,11:47:48,6177,1,50,80,0,Second,0
38,game,80_50,perfect,9,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2025-600.jpg,1,kiv,label,keva,kiv,NA,1,2025-600.jpg,11:47:58,5062,1,50,80,0,Second,0
38,game,80_50,perfect,10,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2001-600.jpg,2,gazzer,label,guzzer,gazzer,NA,1,2001-600.jpg,11:48:09,5693,1,50,80,0,First,0
38,game,80_50,perfect,11,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2009-600.jpg,1,fep,label,feb,fep,NA,1,2009-600.jpg,11:48:16,3938,1,50,80,0,Second,0
38,game,80_50,perfect,12,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2007-600.jpg,4,wug,label,wug,wug,NA,1,2007-600.jpg,11:48:22,3049,1,50,80,0,Second,0
38,game,80_50,perfect,13,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2002-600.jpg,2,manu,label,manu,manu,NA,1,2002-600.jpg,11:48:28,3251,1,50,80,0,First,0
38,game,80_50,perfect,14,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2001-600.jpg,2,gazzer,label,guzzer,gazzer,NA,1,2001-600.jpg,11:48:36,3680,1,50,80,0,Second,0
38,game,80_50,perfect,15,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2025-600.jpg,1,kiv,label,keva,kiv,NA,1,2025-600.jpg,11:48:45,3710,1,50,80,0,Third,0
38,game,80_50,perfect,16,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2056-600.jpg,4,dax,label,dax,dax,NA,1,2056-600.jpg,11:48:52,3027,1,50,80,0,Second,0
38,game,80_50,perfect,17,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2006-600.jpg,4,blicket,label,blicket,blicket,NA,1,2006-600.jpg,11:49:00,4017,1,50,80,0,Third,0
38,game,80_50,perfect,18,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2002-600.jpg,2,manu,label,manu,manu,NA,1,2002-600.jpg,11:49:06,3376,1,50,80,0,Second,0
38,game,80_50,perfect,19,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2023-600.jpg,1,kreeb,label,keeb,kreeb,NA,1,2023-600.jpg,11:49:14,3792,1,50,80,0,Second,0
38,game,80_50,perfect,20,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2056-600.jpg,4,dax,label,dax,dax,NA,1,2056-600.jpg,11:49:21,2622,1,50,80,0,Third,0
38,game,80_50,perfect,21,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2007-600.jpg,4,wug,label,wug,wug,NA,1,2007-600.jpg,11:49:26,2711,1,50,80,0,Third,0
38,game,80_50,perfect,22,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2009-600.jpg,1,fep,label,feb,fep,NA,1,2009-600.jpg,11:49:37,6052,1,50,80,0,Third,0
38,game,80_50,perfect,23,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2005-600.jpg,2,toma,label,toma,toma,NA,1,2005-600.jpg,11:49:53,13208,1,50,80,0,Second,0
38,game,80_50,perfect,24,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2001-600.jpg,2,gazzer,label,guzzer,gazzer,NA,1,2001-600.jpg,11:49:59,3602,1,50,80,0,Third,0
38,game,80_50,perfect,25,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2005-600.jpg,2,toma,label,toma,toma,NA,1,2005-600.jpg,11:50:05,3206,1,50,80,0,Third,0
38,game,80_50,perfect,26,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2002-600.jpg,2,manu,label,manu,manu,NA,1,2002-600.jpg,11:50:13,3478,1,50,80,0,Third,0
38,game,80_50,perfect,27,80,"c(""gazzer"", ""manu"", ""dax"", ""kreeb"", ""fep"", ""wug"", ""toma"", ""kiv"", ""blicket"")",2023-600.jpg,1,kreeb,label,keeb,kreeb,NA,1,2023-600.jpg,11:50:22,4253,1,50,80,0,Third,0
39,game,80_50,perfect,1,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2023-600.jpg,1,fep,click,NA,,fep,1,2023-600.jpg,19:50:52,11425,1,50,80,1,First,0
39,game,80_50,perfect,2,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2025-600.jpg,4,gazzer,click,NA,,gazzer,1,2025-600.jpg,19:51:06,4481,1,50,80,1,First,0
39,game,80_50,perfect,3,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2001-600.jpg,2,kiv,click,NA,,kiv,1,2001-600.jpg,19:51:27,4358,1,50,80,1,First,0
39,game,80_50,perfect,4,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2007-600.jpg,4,kreeb,click,NA,,kreeb,1,2007-600.jpg,19:51:46,7513,1,50,80,1,First,0
39,game,80_50,perfect,5,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2009-600.jpg,1,manu,click,NA,,manu,1,2009-600.jpg,19:51:57,5462,1,50,80,1,First,0
39,game,80_50,perfect,6,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2023-600.jpg,1,fep,click,NA,,fep,1,2023-600.jpg,19:52:04,3767,1,50,80,1,Second,0
39,game,80_50,perfect,7,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2025-600.jpg,4,gazzer,label,gazzer,gazzer,NA,1,2025-600.jpg,19:52:20,8691,1,50,80,1,Second,0
39,game,80_50,perfect,8,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2006-600.jpg,1,blicket,label,blicket,blicket,NA,1,2006-600.jpg,19:52:41,12674,1,50,80,1,First,0
39,game,80_50,perfect,9,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2023-600.jpg,1,fep,label,fep,fep,NA,1,2023-600.jpg,19:52:59,11702,1,50,80,1,Third,0
39,game,80_50,perfect,10,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2007-600.jpg,4,kreeb,label,kreeb,kreeb,NA,1,2007-600.jpg,19:53:15,11518,1,50,80,1,Second,0
39,game,80_50,perfect,11,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2005-600.jpg,2,dax,label,dax,dax,NA,1,2005-600.jpg,19:53:28,9538,1,50,80,1,First,0
39,game,80_50,perfect,12,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2001-600.jpg,2,kiv,label,kiv,kiv,NA,1,2001-600.jpg,19:53:42,9427,1,50,80,1,Second,0
39,game,80_50,perfect,13,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2005-600.jpg,2,dax,label,dax,dax,NA,1,2005-600.jpg,19:53:54,8445,1,50,80,1,Second,0
39,game,80_50,perfect,14,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2056-600.jpg,4,wug,label,wug,wug,NA,1,2056-600.jpg,19:54:11,11499,1,50,80,1,First,0
39,game,80_50,perfect,15,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2005-600.jpg,2,dax,label,dax,dax,NA,1,2005-600.jpg,19:54:22,8269,1,50,80,1,Third,0
39,game,80_50,perfect,16,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2006-600.jpg,1,blicket,label,blicket,blicket,NA,1,2006-600.jpg,19:54:44,16625,1,50,80,1,Second,0
39,game,80_50,perfect,17,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2001-600.jpg,2,kiv,label,kiv,kiv,NA,1,2001-600.jpg,19:54:54,6932,1,50,80,1,Third,0
39,game,80_50,perfect,18,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2002-600.jpg,2,toma,label,toma,toma,NA,1,2002-600.jpg,19:55:05,7451,1,50,80,1,First,0
39,game,80_50,perfect,19,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2025-600.jpg,4,gazzer,label,gazzer,gazzer,NA,1,2025-600.jpg,19:55:22,11355,1,50,80,1,Third,0
39,game,80_50,perfect,20,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2056-600.jpg,4,wug,click,NA,,wug,1,2056-600.jpg,19:55:36,8047,1,50,80,1,Second,0
39,game,80_50,perfect,21,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2009-600.jpg,1,manu,label,manu,manu,NA,1,2009-600.jpg,19:55:49,9901,1,50,80,1,Second,0
39,game,80_50,perfect,22,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2056-600.jpg,4,wug,label,wug,wug,NA,1,2056-600.jpg,19:56:01,5213,1,50,80,1,Third,0
39,game,80_50,perfect,23,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2007-600.jpg,4,kreeb,label,kreeb,kreeb,NA,1,2007-600.jpg,19:56:14,8382,1,50,80,1,Third,0
39,game,80_50,perfect,24,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2009-600.jpg,1,manu,label,manu,manu,NA,1,2009-600.jpg,19:56:27,7492,1,50,80,1,Third,0
39,game,80_50,perfect,25,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2002-600.jpg,2,toma,label,toma,toma,NA,1,2002-600.jpg,19:56:38,7003,1,50,80,1,Second,0
39,game,80_50,perfect,26,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2006-600.jpg,1,blicket,label,blicket,blicket,NA,1,2006-600.jpg,19:56:56,12407,1,50,80,1,Third,0
39,game,80_50,perfect,27,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""manu"", ""fep"", ""dax"", ""blicket"", ""toma"")",2002-600.jpg,2,toma,label,toma,toma,NA,1,2002-600.jpg,19:57:05,4825,1,50,80,1,Third,0
40,game,80_50,perfect,1,-20,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2006-600.jpg,2,wug,label,muggle,,NA,0,2002-600.jpg,14:26:17,49763,1,50,80,0,First,0
40,game,80_50,perfect,2,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2023-600.jpg,1,toma,label,tomas,toma,NA,1,2023-600.jpg,14:26:36,9024,1,50,80,0,First,0
40,game,80_50,perfect,3,-20,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2005-600.jpg,1,gazzer,label,fleep,fep,NA,0,2001-600.jpg,14:27:12,28744,0,50,80,0,First,0
40,game,80_50,perfect,4,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2023-600.jpg,1,toma,label,tomas,toma,NA,1,2023-600.jpg,14:27:31,13451,1,50,80,0,Second,0
40,game,80_50,perfect,5,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2001-600.jpg,2,fep,label,fup,fep,NA,1,2001-600.jpg,14:27:49,13466,1,50,80,0,First,0
40,game,80_50,perfect,6,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2005-600.jpg,1,gazzer,click,NA,,gazzer,1,2005-600.jpg,14:28:02,7341,0,50,80,0,Second,0
40,game,80_50,perfect,7,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2006-600.jpg,2,wug,click,NA,,wug,1,2006-600.jpg,14:28:18,12586,1,50,80,0,Second,0
40,game,80_50,perfect,8,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2001-600.jpg,2,fep,label,fup,fep,NA,1,2001-600.jpg,14:28:27,5799,1,50,80,0,Second,0
40,game,80_50,perfect,9,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2005-600.jpg,1,gazzer,click,NA,,gazzer,1,2005-600.jpg,14:28:39,6818,0,50,80,0,Third,0
40,game,80_50,perfect,10,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2025-600.jpg,4,kreeb,click,NA,,kreeb,1,2025-600.jpg,14:28:55,9620,0,50,80,0,First,0
40,game,80_50,perfect,11,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2056-600.jpg,1,manu,label,manu,manu,NA,1,2056-600.jpg,14:29:13,15192,1,50,80,0,First,0
40,game,80_50,perfect,12,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2006-600.jpg,2,wug,label,wug,wug,NA,1,2006-600.jpg,14:29:27,9783,1,50,80,0,Third,0
40,game,80_50,perfect,13,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2007-600.jpg,4,dax,label,dax,dax,NA,1,2007-600.jpg,14:29:39,6469,1,50,80,0,First,0
40,game,80_50,perfect,14,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2023-600.jpg,1,toma,label,tomas,toma,NA,1,2023-600.jpg,14:29:51,5373,1,50,80,0,Third,0
40,game,80_50,perfect,15,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2025-600.jpg,4,kreeb,click,NA,,kreeb,1,2025-600.jpg,14:29:59,3379,0,50,80,0,Second,0
40,game,80_50,perfect,16,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2056-600.jpg,1,manu,label,manu,manu,NA,1,2056-600.jpg,14:30:10,7607,1,50,80,0,Second,0
40,game,80_50,perfect,17,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2009-600.jpg,4,kiv,label,kiv,kiv,NA,1,2009-600.jpg,14:30:24,6424,1,50,80,0,First,0
40,game,80_50,perfect,18,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2002-600.jpg,2,blicket,click,NA,,blicket,1,2002-600.jpg,14:30:33,3974,0,50,80,0,First,0
40,game,80_50,perfect,19,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2025-600.jpg,4,kreeb,click,NA,,kreeb,1,2025-600.jpg,14:30:42,3746,0,50,80,0,Third,0
40,game,80_50,perfect,20,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2002-600.jpg,2,blicket,click,NA,,blicket,1,2002-600.jpg,14:30:51,6332,0,50,80,0,Second,0
40,game,80_50,perfect,21,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2056-600.jpg,1,manu,label,manu,manu,NA,1,2056-600.jpg,14:31:06,8943,1,50,80,0,Third,0
40,game,80_50,perfect,22,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2007-600.jpg,4,dax,label,dax,dax,NA,1,2007-600.jpg,14:31:17,5535,1,50,80,0,Second,0
40,game,80_50,perfect,23,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2009-600.jpg,4,kiv,label,kiv,kiv,NA,1,2009-600.jpg,14:31:27,5365,1,50,80,0,Second,0
40,game,80_50,perfect,24,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2001-600.jpg,2,fep,label,fup,fep,NA,1,2001-600.jpg,14:31:40,5233,1,50,80,0,Third,0
40,game,80_50,perfect,25,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2009-600.jpg,4,kiv,label,kiv,kiv,NA,1,2009-600.jpg,14:31:50,4646,1,50,80,0,Third,0
40,game,80_50,perfect,26,80,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2007-600.jpg,4,dax,label,dax,dax,NA,1,2007-600.jpg,14:32:01,6420,1,50,80,0,Third,0
40,game,80_50,perfect,27,50,"c(""kiv"", ""gazzer"", ""wug"", ""kreeb"", ""fep"", ""manu"", ""blicket"", ""toma"", ""dax"")",2002-600.jpg,2,blicket,click,NA,,blicket,1,2002-600.jpg,14:32:12,3110,0,50,80,0,Third,0
41,game,80_50,perfect,1,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2009-600.jpg,1,blicket,label,blicket,blicket,NA,1,2009-600.jpg,11:42:31,51667,1,50,80,1,First,0
41,game,80_50,perfect,2,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2025-600.jpg,2,dax,label,dax,dax,NA,1,2025-600.jpg,11:42:53,17892,1,50,80,1,First,0
41,game,80_50,perfect,3,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2023-600.jpg,4,manu,label,manu,manu,NA,1,2023-600.jpg,11:43:09,9664,1,50,80,1,First,0
41,game,80_50,perfect,4,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2007-600.jpg,2,fep,label,fep,fep,NA,1,2007-600.jpg,11:43:24,11469,1,50,80,1,First,0
41,game,80_50,perfect,5,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2056-600.jpg,4,kiv,label,kiv,kiv,NA,1,2056-600.jpg,11:43:34,7138,1,50,80,1,First,0
41,game,80_50,perfect,6,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2001-600.jpg,2,gazzer,label,gazzer,gazzer,NA,1,2001-600.jpg,11:43:46,7456,1,50,80,1,First,0
41,game,80_50,perfect,7,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2005-600.jpg,1,wug,label,wug,wug,NA,1,2005-600.jpg,11:44:01,10364,1,50,80,1,First,0
41,game,80_50,perfect,8,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2007-600.jpg,2,fep,label,fep,fep,NA,1,2007-600.jpg,11:44:19,11516,1,50,80,1,Second,0
41,game,80_50,perfect,9,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2006-600.jpg,1,toma,label,toma,toma,NA,1,2006-600.jpg,11:44:31,6642,1,50,80,1,First,0
41,game,80_50,perfect,10,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2002-600.jpg,4,kreeb,label,kreeb,kreeb,NA,1,2002-600.jpg,11:44:45,10460,1,50,80,1,First,0
41,game,80_50,perfect,11,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2005-600.jpg,1,wug,label,wug,wug,NA,1,2005-600.jpg,11:44:56,7827,1,50,80,1,Second,0
41,game,80_50,perfect,12,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2001-600.jpg,2,gazzer,label,gazzer,gazzer,NA,1,2001-600.jpg,11:45:07,7304,1,50,80,1,Second,0
41,game,80_50,perfect,13,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2006-600.jpg,1,toma,label,toma,toma,NA,1,2006-600.jpg,11:45:16,4940,1,50,80,1,Second,0
41,game,80_50,perfect,14,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2056-600.jpg,4,kiv,label,kiv,kiv,NA,1,2056-600.jpg,11:45:28,8990,1,50,80,1,Second,0
41,game,80_50,perfect,15,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2025-600.jpg,2,dax,label,dax,dax,NA,1,2025-600.jpg,11:45:48,14128,1,50,80,1,Second,0
41,game,80_50,perfect,16,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2056-600.jpg,4,kiv,label,kiv,kiv,NA,1,2056-600.jpg,11:46:02,9317,1,50,80,1,Third,0
41,game,80_50,perfect,17,80,"c(""wug"", ""toma"", ""kreeb"", ""manu"", ""blicket"", ""kiv"", ""dax"", ""fep"", ""gazzer"")",2009-600.jpg,1,blicket,label,blicket,blicket,NA,1,2009-600.jpg,11:46:17,11134,1,50,80,1,Second,0
