"","ldf_num","exposureRate","responseCorrect","typedLabel","realLabel","trialnum","partnersExposure","adjLabel","subID","duration","score","targetPosition","timestamp","targetObjectName","phase","partnerSelection","speed","method","clickedObject","testCorrect","toBeDropped"
"2789",104,4,1,"gazzer","gazzer",7,"Perfect","gazzer","236",1247,100,"deg40","15:37:37","2056-600.jpg","game","2056-600.jpg",20,"label",NA,"1",0
"2790",104,1,1,NA,"dax",8,"Perfect","","236",3422,80,"deg160","15:37:47","2005-600.jpg","game","2005-600.jpg",20,"click","dax","0",0
"2791",104,2,1,"blicket","blicket",9,"Perfect","blicket","236",951,110,"deg40","15:37:56","2023-600.jpg","game","2023-600.jpg",20,"label",NA,"1",0
"2792",104,2,1,"kiv","kiv",10,"Perfect","kiv","236",1921,100,"deg80","15:38:04","2007-600.jpg","game","2007-600.jpg",20,"label",NA,"1",0
"2793",104,4,1,"gazzer","gazzer",11,"Perfect","gazzer","236",1279,100,"deg80","15:38:12","2056-600.jpg","game","2056-600.jpg",20,"label",NA,"1",0
"2794",104,4,1,"manu","manu",12,"Perfect","manu","236",767,110,"deg240","15:38:19","2001-600.jpg","game","2001-600.jpg",20,"label",NA,"1",0
"2795",104,2,1,"kiv","kiv",13,"Perfect","kiv","236",528,110,"deg160","15:38:23","2007-600.jpg","game","2007-600.jpg",20,"label",NA,"1",0
"2796",104,2,1,"blicket","blicket",14,"Perfect","blicket","236",2655,90,"deg0","15:38:31","2023-600.jpg","game","2023-600.jpg",20,"label",NA,"1",0
"2797",104,1,1,NA,"fep",15,"Perfect","","236",3167,80,"deg0","15:38:40","2009-600.jpg","game","2009-600.jpg",20,"click","fep","0",0
"2798",104,4,1,NA,"wug",16,"Perfect","","236",4206,70,"deg40","15:38:50","2006-600.jpg","game","2006-600.jpg",20,"click","wug","1",0
"2799",104,1,1,NA,"kreeb",17,"Perfect","","236",3407,80,"deg120","15:38:58","2025-600.jpg","game","2025-600.jpg",20,"click","kreeb","1",0
"2800",104,2,1,NA,"toma",18,"Perfect","","236",2768,90,"deg240","15:39:08","2002-600.jpg","game","2002-600.jpg",20,"click","toma","1",0
"2801",104,1,1,NA,"fep",19,"Perfect","","236",2809,90,"deg320","15:39:15","2009-600.jpg","game","2009-600.jpg",20,"click","fep","0",0
"2802",104,4,1,NA,"wug",20,"Perfect","","236",3015,80,"deg80","15:39:23","2006-600.jpg","game","2006-600.jpg",20,"click","wug","1",0
"2803",104,2,1,NA,"toma",21,"Perfect","","236",3062,80,"deg0","15:39:32","2002-600.jpg","game","2002-600.jpg",20,"click","toma","1",0
"2804",104,2,1,"kiv","kiv",22,"Perfect","kiv","236",608,110,"deg320","15:39:37","2007-600.jpg","game","2007-600.jpg",20,"label",NA,"1",0
"2805",104,1,1,NA,"fep",23,"Perfect","","236",2727,90,"deg320","15:39:46","2009-600.jpg","game","2009-600.jpg",20,"click","fep","0",0
"2806",104,4,1,"manu","manu",24,"Perfect","manu","236",679,110,"deg80","15:39:51","2001-600.jpg","game","2001-600.jpg",20,"label",NA,"1",0
"2807",104,2,1,"blicket","blicket",25,"Perfect","blicket","236",911,110,"deg120","15:39:57","2023-600.jpg","game","2023-600.jpg",20,"label",NA,"1",0
"2808",104,1,1,NA,"dax",26,"Perfect","","236",2542,90,"deg40","15:40:06","2005-600.jpg","game","2005-600.jpg",20,"click","dax","0",0
"2809",105,2,1,NA,"kreeb",0,"None","","24",5687,60,"deg240","14:25:47","2001-600.jpg","game","2001-600.jpg",40,"click","kreeb","UNKNOWN",0
"2810",105,2,1,NA,"dax",1,"None","","24",15481,10,"deg0","14:26:11","2056-600.jpg","game","2056-600.jpg",40,"click","dax","UNKNOWN",0
"2811",105,1,1,NA,"wug",2,"None","","24",6139,50,"deg0","14:26:23","2002-600.jpg","game","2002-600.jpg",40,"click","wug","UNKNOWN",0
"2812",105,2,1,NA,"fep",3,"None","","24",5824,60,"deg200","14:26:33","2025-600.jpg","game","2025-600.jpg",40,"click","fep","UNKNOWN",0
"2813",105,4,1,NA,"kiv",4,"None","","24",6386,50,"deg160","14:26:44","2005-600.jpg","game","2005-600.jpg",40,"click","kiv","UNKNOWN",0
"2814",105,2,1,NA,"kreeb",5,"None","","24",5766,60,"deg200","14:26:54","2001-600.jpg","game","2001-600.jpg",40,"click","kreeb","UNKNOWN",0
"2815",105,4,1,NA,"manu",6,"None","","24",5661,60,"deg40","14:27:05","2023-600.jpg","game","2023-600.jpg",40,"click","manu","UNKNOWN",0
"2816",105,1,1,NA,"wug",7,"None","","24",6819,50,"deg280","14:27:18","2002-600.jpg","game","2002-600.jpg",40,"click","wug","UNKNOWN",0
"2817",105,4,1,NA,"gazzer",8,"None","","24",6899,50,"deg240","14:27:29","2006-600.jpg","game","2006-600.jpg",40,"click","gazzer","UNKNOWN",0
"2818",105,4,1,NA,"kiv",9,"None","","24",6112,50,"deg160","14:27:40","2005-600.jpg","game","2005-600.jpg",40,"click","kiv","UNKNOWN",0
"2819",105,1,1,NA,"toma",10,"None","","24",5591,60,"deg40","14:27:50","2009-600.jpg","game","2009-600.jpg",40,"click","toma","UNKNOWN",0
"2820",105,1,1,NA,"blicket",11,"None","","24",5898,60,"deg0","14:28:00","2007-600.jpg","game","2007-600.jpg",40,"click","blicket","UNKNOWN",0
"2821",105,1,1,NA,"toma",12,"None","","24",6116,50,"deg80","14:28:10","2009-600.jpg","game","2009-600.jpg",40,"click","toma","UNKNOWN",0
"2822",105,1,1,NA,"wug",13,"None","","24",7164,40,"deg200","14:28:21","2002-600.jpg","game","2002-600.jpg",40,"click","wug","UNKNOWN",0
"2823",105,4,1,NA,"gazzer",14,"None","","24",5618,60,"deg0","14:28:30","2006-600.jpg","game","2006-600.jpg",40,"click","gazzer","UNKNOWN",0
"2824",105,2,1,NA,"dax",15,"None","","24",6394,50,"deg160","14:28:41","2056-600.jpg","game","2056-600.jpg",40,"click","dax","UNKNOWN",0
"2825",105,1,1,NA,"blicket",16,"None","","24",8604,30,"deg200","14:28:56","2007-600.jpg","game","2007-600.jpg",40,"click","blicket","UNKNOWN",0
"2826",105,2,1,NA,"dax",17,"None","","24",5992,60,"deg40","14:29:06","2056-600.jpg","game","2056-600.jpg",40,"click","dax","UNKNOWN",0
"2827",105,1,1,NA,"toma",18,"None","","24",6060,50,"deg120","14:29:18","2009-600.jpg","game","2009-600.jpg",40,"click","toma","UNKNOWN",0
"2828",105,2,1,NA,"kreeb",19,"None","","24",6671,50,"deg240","14:29:31","2001-600.jpg","game","2001-600.jpg",40,"click","kreeb","UNKNOWN",0
"2829",105,4,1,NA,"manu",20,"None","","24",5823,60,"deg160","14:29:42","2023-600.jpg","game","2023-600.jpg",40,"click","manu","UNKNOWN",0
"2830",105,2,1,NA,"fep",21,"None","","24",5461,60,"deg240","14:29:50","2025-600.jpg","game","2025-600.jpg",40,"click","fep","UNKNOWN",0
"2831",105,4,1,NA,"gazzer",22,"None","","24",7109,40,"deg160","14:30:03","2006-600.jpg","game","2006-600.jpg",40,"click","gazzer","UNKNOWN",0
"2832",105,2,1,NA,"fep",23,"None","","24",6467,50,"deg200","14:30:15","2025-600.jpg","game","2025-600.jpg",40,"click","fep","UNKNOWN",0
"2833",105,4,1,NA,"manu",24,"None","","24",4457,70,"deg40","14:30:23","2023-600.jpg","game","2023-600.jpg",40,"click","manu","UNKNOWN",0
"2834",105,4,1,NA,"kiv",25,"None","","24",6306,50,"deg80","14:30:33","2005-600.jpg","game","2005-600.jpg",40,"click","kiv","UNKNOWN",0
"2835",105,1,1,NA,"blicket",26,"None","","24",5859,60,"deg40","14:30:44","2007-600.jpg","game","2007-600.jpg",40,"click","blicket","UNKNOWN",0
"2836",106,1,0,"gazzer","gazzer",0,"Half","gazzer","278",1341,0,"deg40","15:41:53","2002-600.jpg","game","2001-600.jpg",30,"label",NA,"1",0
"2837",106,4,0,"toma","toma",1,"Half","toma","278",3431,0,"deg240","15:42:09","2009-600.jpg","game","2025-600.jpg",30,"label",NA,"1",0
"2838",106,4,1,NA,"blicket",2,"Half","","278",9620,20,"deg160","15:42:27","2056-600.jpg","game","2056-600.jpg",30,"click","blicket","1",0
"2839",106,2,1,NA,"kreeb",3,"Half","","278",5951,60,"deg40","15:42:40","2005-600.jpg","game","2005-600.jpg",30,"click","kreeb","1",0
"2840",106,1,1,NA,"manu",4,"Half","","278",7214,40,"deg280","15:42:53","2025-600.jpg","game","2025-600.jpg",30,"click","manu","1",0
"2841",106,2,1,NA,"kiv",5,"Half","","278",4798,70,"deg0","15:43:03","2007-600.jpg","game","2007-600.jpg",30,"click","kiv","1",0
"2842",106,1,1,NA,"manu",6,"Half","","278",5508,60,"deg200","15:43:15","2025-600.jpg","game","2025-600.jpg",30,"click","manu","1",0
"2843",106,2,1,NA,"kreeb",7,"Half","","278",5781,60,"deg120","15:43:26","2005-600.jpg","game","2005-600.jpg",30,"click","kreeb","1",0
"2844",106,1,1,NA,"dax",8,"Half","","278",5345,60,"deg200","15:43:36","2001-600.jpg","game","2001-600.jpg",30,"click","dax","1",0
"2845",106,2,1,NA,"kreeb",9,"Half","","278",4805,70,"deg0","15:43:44","2005-600.jpg","game","2005-600.jpg",30,"click","kreeb","1",0
"2846",106,2,1,NA,"kiv",10,"Half","","278",5974,60,"deg120","15:43:56","2007-600.jpg","game","2007-600.jpg",30,"click","kiv","1",0
"2847",106,2,1,NA,"fep",11,"Half","","278",6874,50,"deg40","15:44:06","2006-600.jpg","game","2006-600.jpg",30,"click","fep","1",0
"2848",106,1,1,NA,"gazzer",12,"Half","","278",5835,60,"deg240","15:44:15","2002-600.jpg","game","2002-600.jpg",30,"click","gazzer","1",0
"2849",106,2,1,NA,"fep",13,"Half","","278",5615,60,"deg40","15:44:26","2006-600.jpg","game","2006-600.jpg",30,"click","fep","1",0
"2850",106,4,1,NA,"wug",14,"Half","","278",4316,70,"deg80","15:44:35","2023-600.jpg","game","2023-600.jpg",30,"click","wug","1",0
"2851",106,4,1,NA,"toma",15,"Half","","278",4517,70,"deg0","15:44:44","2009-600.jpg","game","2009-600.jpg",30,"click","toma","1",0
"2852",106,1,1,NA,"dax",16,"Half","","278",5094,60,"deg200","15:44:54","2001-600.jpg","game","2001-600.jpg",30,"click","dax","1",0
"2853",106,1,1,NA,"manu",17,"Half","","278",5336,60,"deg200","15:45:02","2025-600.jpg","game","2025-600.jpg",30,"click","manu","1",0
"2854",106,2,1,NA,"kiv",18,"Half","","278",6294,50,"deg40","15:45:14","2007-600.jpg","game","2007-600.jpg",30,"click","kiv","1",0
"2855",106,4,1,NA,"blicket",19,"Half","","278",5565,60,"deg320","15:45:23","2056-600.jpg","game","2056-600.jpg",30,"click","blicket","1",0
"2856",106,1,1,NA,"dax",20,"Half","","278",6076,50,"deg240","15:45:35","2001-600.jpg","game","2001-600.jpg",30,"click","dax","1",0
"2857",106,4,1,NA,"wug",21,"Half","","278",6054,50,"deg40","15:45:46","2023-600.jpg","game","2023-600.jpg",30,"click","wug","1",0
"2858",106,1,1,NA,"gazzer",22,"Half","","278",6394,50,"deg40","15:45:56","2002-600.jpg","game","2002-600.jpg",30,"click","gazzer","1",0
"2859",106,4,1,NA,"blicket",23,"Half","","278",5256,60,"deg200","15:46:06","2056-600.jpg","game","2056-600.jpg",30,"click","blicket","1",0
"2860",106,2,1,NA,"fep",24,"Half","","278",7075,40,"deg120","15:46:18","2006-600.jpg","game","2006-600.jpg",30,"click","fep","1",0
"2861",106,4,1,NA,"wug",25,"Half","","278",4947,70,"deg0","15:46:27","2023-600.jpg","game","2023-600.jpg",30,"click","wug","1",0
"2862",106,4,1,NA,"toma",26,"Half","","278",5573,60,"deg120","15:46:37","2009-600.jpg","game","2009-600.jpg",30,"click","toma","1",0
"2863",107,2,1,NA,"dax",0,"None","","29",8574,30,"deg200","15:26:17","2056-600.jpg","game","2056-600.jpg",40,"click","dax","0",1
"2864",107,2,1,NA,"blicket",1,"None","","29",5529,60,"deg320","15:26:32","2023-600.jpg","game","2023-600.jpg",40,"click","blicket","1",1
"2865",107,1,1,NA,"fep",2,"None","","29",5739,60,"deg160","15:26:43","2001-600.jpg","game","2001-600.jpg",40,"click","fep","UNKNOWN",1
"2866",107,4,1,NA,"toma",3,"None","","29",5628,60,"deg200","15:27:17","2025-600.jpg","game","2025-600.jpg",40,"click","toma","UNKNOWN",1
"2867",107,1,1,NA,"gazzer",4,"None","","29",4861,70,"deg240","15:27:26","2009-600.jpg","game","2009-600.jpg",40,"click","gazzer","UNKNOWN",1
"2868",107,1,1,NA,"fep",5,"None","","29",4672,70,"deg240","15:27:34","2001-600.jpg","game","2001-600.jpg",40,"click","fep","UNKNOWN",1
"2869",107,2,1,NA,"blicket",6,"None","","29",7035,40,"deg80","15:27:48","2023-600.jpg","game","2023-600.jpg",40,"click","blicket","1",1
"2870",107,2,1,NA,"kiv",7,"None","","29",5136,60,"deg160","15:28:03","2007-600.jpg","game","2007-600.jpg",40,"click","kiv","0",1
"2871",107,1,1,NA,"wug",8,"None","","29",5515,60,"deg80","15:28:13","2002-600.jpg","game","2002-600.jpg",40,"click","wug","1",1
"2872",107,2,1,NA,"dax",9,"None","","29",5306,60,"deg160","15:28:23","2056-600.jpg","game","2056-600.jpg",40,"click","dax","0",1
"2873",107,4,1,NA,"toma",10,"None","","29",17662,10,"deg280","15:28:48","2025-600.jpg","game","2025-600.jpg",40,"click","toma","UNKNOWN",1
"2874",107,2,1,NA,"kiv",11,"None","","29",5109,60,"deg120","15:28:59","2007-600.jpg","game","2007-600.jpg",40,"click","kiv","0",1
"2875",107,4,1,"kreeb","kreeb",12,"None","kreeb","29",8132,30,"deg280","15:29:12","2005-600.jpg","game","2005-600.jpg",40,"label_click","kreeb","1",1
"2876",107,2,1,"plun","kiv",13,"None","","29",10645,10,"deg280","15:29:33","2007-600.jpg","game","2007-600.jpg",40,"label_click","kiv","0",1
"2877",107,1,1,"oran","gazzer",14,"None","","29",10602,10,"deg320","15:29:56","2009-600.jpg","game","2009-600.jpg",40,"label_click","gazzer","UNKNOWN",1
"2878",107,2,1,"har","blicket",15,"None","dax","29",9144,20,"deg240","15:30:16","2023-600.jpg","game","2023-600.jpg",40,"label_click","blicket","1",1
"2879",107,4,1,"kreeb","kreeb",16,"None","kreeb","29",1847,100,"deg80","15:30:27","2005-600.jpg","game","2005-600.jpg",40,"label",NA,"1",1
"2880",107,4,1,"manu","manu",17,"None","manu","29",6634,50,"deg160","15:30:44","2006-600.jpg","game","2006-600.jpg",40,"label_click","manu","1",1
"2881",107,4,1,"kreev","kreeb",18,"None","kreeb","29",944,110,"deg240","15:31:14","2005-600.jpg","game","2005-600.jpg",40,"label",NA,"1",1
"2882",107,4,1,"manu","manu",19,"None","manu","29",801,110,"deg160","15:31:22","2006-600.jpg","game","2006-600.jpg",40,"label",NA,"1",1
"2883",107,2,1,"dum","dax",20,"None","dax","29",7677,40,"deg120","15:31:40","2056-600.jpg","game","2056-600.jpg",40,"label_click","dax","0",1
"2884",107,1,1,NA,"wug",21,"None","","29",5950,60,"deg240","15:31:53","2002-600.jpg","game","2002-600.jpg",40,"click","wug","1",1
"2885",107,4,1,"manu","manu",22,"None","manu","29",795,110,"deg240","15:32:28","2006-600.jpg","game","2006-600.jpg",40,"label",NA,"1",1
"2886",107,1,1,"ora","gazzer",23,"None","oran","29",835,110,"deg320","15:33:10","2009-600.jpg","game","2009-600.jpg",40,"label",NA,"UNKNOWN",1
"2887",107,4,1,NA,"toma",24,"None","","29",4837,70,"deg120","15:33:24","2025-600.jpg","game","2025-600.jpg",40,"click","toma","UNKNOWN",1
"2888",107,1,1,"r","wug",25,"None","har","29",7545,40,"deg120","15:33:36","2002-600.jpg","game","2002-600.jpg",40,"label_click","wug","1",1
"2889",107,1,1,NA,"fep",26,"None","","29",5017,60,"deg120","15:33:45","2001-600.jpg","game","2001-600.jpg",40,"click","fep","UNKNOWN",1
"2890",108,1,1,NA,"blicket",0,"None","","22",5866,60,"deg0","12:28:31","2005-600.jpg","game","2005-600.jpg",40,"click","blicket","UNKNOWN",0
"2891",108,2,1,NA,"kiv",1,"None","","22",5189,60,"deg200","12:28:42","2009-600.jpg","game","2009-600.jpg",40,"click","kiv","UNKNOWN",0
"2892",108,1,1,NA,"blicket",2,"None","","22",4209,70,"deg320","12:28:55","2005-600.jpg","game","2005-600.jpg",40,"click","blicket","UNKNOWN",0
"2893",108,1,1,NA,"kreeb",3,"None","","22",5612,60,"deg0","12:29:04","2007-600.jpg","game","2007-600.jpg",40,"click","kreeb","UNKNOWN",0
"2894",108,2,1,NA,"kiv",4,"None","","22",4700,70,"deg240","12:29:13","2009-600.jpg","game","2009-600.jpg",40,"click","kiv","UNKNOWN",0
"2895",108,1,1,NA,"kreeb",5,"None","","22",4133,70,"deg40","12:29:22","2007-600.jpg","game","2007-600.jpg",40,"click","kreeb","UNKNOWN",0
"2896",108,1,1,NA,"blicket",6,"None","","22",4118,70,"deg320","12:29:30","2005-600.jpg","game","2005-600.jpg",40,"click","blicket","UNKNOWN",0
"2897",108,1,1,NA,"gazzer",7,"None","","22",5204,60,"deg80","12:29:39","2006-600.jpg","game","2006-600.jpg",40,"click","gazzer","UNKNOWN",0
"2898",108,4,1,NA,"wug",8,"None","","22",4059,70,"deg40","12:29:49","2023-600.jpg","game","2023-600.jpg",40,"click","wug","1",0
"2899",108,2,1,NA,"toma",9,"None","","22",5285,60,"deg80","12:29:59","2002-600.jpg","game","2002-600.jpg",40,"click","toma","UNKNOWN",0
"2900",108,1,1,NA,"gazzer",10,"None","","22",4041,70,"deg40","12:30:09","2006-600.jpg","game","2006-600.jpg",40,"click","gazzer","UNKNOWN",0
"2901",108,4,1,NA,"manu",11,"None","","22",4529,70,"deg120","12:30:17","2025-600.jpg","game","2025-600.jpg",40,"click","manu","0",0
"2902",108,2,1,NA,"dax",12,"None","","22",4456,70,"deg120","12:30:26","2001-600.jpg","game","2001-600.jpg",40,"click","dax","UNKNOWN",0
"2903",108,4,1,NA,"wug",13,"None","","22",5307,60,"deg80","12:30:36","2023-600.jpg","game","2023-600.jpg",40,"click","wug","1",0
"2904",108,2,1,NA,"kiv",14,"None","","22",4826,70,"deg240","12:30:43","2009-600.jpg","game","2009-600.jpg",40,"click","kiv","UNKNOWN",0
"2905",108,4,1,NA,"fep",15,"None","","22",6047,50,"deg280","12:30:53","2056-600.jpg","game","2056-600.jpg",40,"click","fep","1",0
"2906",108,2,1,NA,"dax",16,"None","","22",4233,70,"deg320","12:31:02","2001-600.jpg","game","2001-600.jpg",40,"click","dax","UNKNOWN",0
"2907",108,1,1,NA,"kreeb",17,"None","","22",5677,60,"deg0","12:31:12","2007-600.jpg","game","2007-600.jpg",40,"click","kreeb","UNKNOWN",0
"2908",108,2,1,NA,"toma",18,"None","","22",7090,40,"deg240","12:31:24","2002-600.jpg","game","2002-600.jpg",40,"click","toma","UNKNOWN",0
"2909",108,4,1,NA,"fep",19,"None","","22",4911,70,"deg240","12:31:33","2056-600.jpg","game","2056-600.jpg",40,"click","fep","1",0
"2910",108,2,1,NA,"toma",20,"None","","22",4226,70,"deg320","12:31:41","2002-600.jpg","game","2002-600.jpg",40,"click","toma","UNKNOWN",0
"2911",108,2,1,NA,"dax",21,"None","","22",5367,60,"deg0","12:31:53","2001-600.jpg","game","2001-600.jpg",40,"click","dax","UNKNOWN",0
"2912",108,4,1,NA,"manu",22,"None","","22",5136,60,"deg200","12:32:03","2025-600.jpg","game","2025-600.jpg",40,"click","manu","0",0
"2913",108,1,1,NA,"gazzer",23,"None","","22",4570,70,"deg120","12:32:13","2006-600.jpg","game","2006-600.jpg",40,"click","gazzer","UNKNOWN",0
"2914",108,4,1,NA,"wug",24,"None","","22",4457,70,"deg120","12:32:22","2023-600.jpg","game","2023-600.jpg",40,"click","wug","1",0
"2915",108,4,1,NA,"manu",25,"None","","22",5613,60,"deg0","12:32:32","2025-600.jpg","game","2025-600.jpg",40,"click","manu","0",0
"2916",108,4,1,NA,"fep",26,"None","","22",4210,70,"deg320","12:32:40","2056-600.jpg","game","2056-600.jpg",40,"click","fep","1",0
"2917",109,1,0,"wug","kiv",0,"Half","wug","343",1854,0,"deg80","15:20:21","2023-600.jpg","game","2005-600.jpg",20,"label",NA,"UNKNOWN",0
"2918",109,4,1,"krebb","kreeb",1,"Half","kreeb","343",3825,80,"deg0","15:20:37","2001-600.jpg","game","2001-600.jpg",20,"label",NA,"1",0
"2919",109,1,1,NA,"dax",2,"Half","","343",7655,40,"deg120","15:20:56","2025-600.jpg","game","2025-600.jpg",20,"click","dax","UNKNOWN",0
"2920",109,4,1,"wug","wug",3,"Half","wug","343",5744,60,"deg120","15:21:11","2005-600.jpg","game","2005-600.jpg",20,"label",NA,"1",0
"2921",109,4,1,"krebb","kreeb",4,"Half","kreeb","343",9079,20,"deg0","15:21:32","2001-600.jpg","game","2001-600.jpg",20,"label_click","kreeb","1",0
"2922",109,4,1,"wug","wug",5,"Half","wug","343",1738,100,"deg80","15:21:43","2005-600.jpg","game","2005-600.jpg",20,"label",NA,"1",0
"2923",109,4,1,"freo","fep",6,"Half","fep","343",12301,10,"deg320","15:22:04","2006-600.jpg","game","2006-600.jpg",20,"label_click","fep","1",0
"2924",109,2,1,NA,"blicket",7,"Half","","343",7155,40,"deg40","15:22:18","2056-600.jpg","game","2056-600.jpg",20,"click","blicket","1",0
"2925",109,2,1,NA,"toma",8,"Half","","343",4757,70,"deg0","15:22:30","2002-600.jpg","game","2002-600.jpg",20,"click","toma","1",0
"2926",109,1,1,NA,"manu",9,"Half","","343",5459,60,"deg80","15:22:46","2009-600.jpg","game","2009-600.jpg",20,"click","manu","1",0
"2927",109,1,1,NA,"kiv",10,"Half","","343",6058,50,"deg280","15:23:00","2023-600.jpg","game","2023-600.jpg",20,"click","kiv","UNKNOWN",0
"2928",109,1,1,NA,"manu",11,"Half","","343",5790,60,"deg280","15:23:11","2009-600.jpg","game","2009-600.jpg",20,"click","manu","1",0
"2929",109,4,1,NA,"fep",12,"Half","","343",7666,40,"deg240","15:23:27","2006-600.jpg","game","2006-600.jpg",20,"click","fep","1",0
"2930",109,2,1,NA,"blicket",13,"Half","","343",8158,30,"deg120","15:23:45","2056-600.jpg","game","2056-600.jpg",20,"click","blicket","1",0
"2931",109,1,1,NA,"dax",14,"Half","","343",6772,50,"deg240","15:23:58","2025-600.jpg","game","2025-600.jpg",20,"click","dax","UNKNOWN",0
"2932",109,4,1,NA,"fep",15,"Half","","343",7426,40,"deg160","15:24:13","2006-600.jpg","game","2006-600.jpg",20,"click","fep","1",0
"2933",109,2,1,NA,"gazzer",16,"Half","","343",7135,40,"deg40","15:24:28","2007-600.jpg","game","2007-600.jpg",20,"click","gazzer","1",0
"2934",109,4,1,"wug","wug",17,"Half","wug","343",1269,100,"deg200","15:24:38","2005-600.jpg","game","2005-600.jpg",20,"label",NA,"1",0
"2935",109,2,1,NA,"gazzer",18,"Half","","343",8128,30,"deg200","15:24:55","2007-600.jpg","game","2007-600.jpg",20,"click","gazzer","1",0
"2936",109,4,1,NA,"kreeb",19,"Half","","343",6017,50,"deg80","15:25:09","2001-600.jpg","game","2001-600.jpg",20,"click","kreeb","1",0
"2937",109,1,1,NA,"kiv",20,"Half","","343",7787,40,"deg240","15:25:23","2023-600.jpg","game","2023-600.jpg",20,"click","kiv","UNKNOWN",0
"2938",109,1,1,NA,"dax",21,"Half","","343",9470,20,"deg160","15:25:38","2025-600.jpg","game","2025-600.jpg",20,"click","dax","UNKNOWN",0
"2939",109,2,1,NA,"toma",22,"Half","","343",6214,50,"deg320","15:25:51","2002-600.jpg","game","2002-600.jpg",20,"click","toma","1",0
"2940",109,2,1,NA,"blicket",23,"Half","","343",5558,60,"deg280","15:26:06","2056-600.jpg","game","2056-600.jpg",20,"click","blicket","1",0
"2941",109,2,1,NA,"toma",24,"Half","","343",5497,60,"deg280","15:26:17","2002-600.jpg","game","2002-600.jpg",20,"click","toma","1",0
"2942",109,2,1,NA,"gazzer",25,"Half","","343",9893,20,"deg160","15:26:34","2007-600.jpg","game","2007-600.jpg",20,"click","gazzer","1",0
"2943",109,1,1,NA,"manu",26,"Half","","343",10010,10,"deg160","15:26:52","2009-600.jpg","game","2009-600.jpg",20,"click","manu","1",0
"2944",110,4,1,"blicket","blicket",0,"Perfect","blicket","196",5424,60,"deg200","14:32:05","2025-600.jpg","game","2025-600.jpg",30,"label_click","blicket","1",0
"2945",110,2,1,"manu","manu",1,"Perfect","manu","196",5199,60,"deg280","14:32:22","2002-600.jpg","game","2002-600.jpg",30,"label_click","manu","1",0
"2946",110,2,1,"gazzer","gazzer",2,"Perfect","gazzer","196",1472,100,"deg120","14:32:34","2023-600.jpg","game","2023-600.jpg",30,"label",NA,"1",0
"2947",110,2,1,"manu","manu",3,"Perfect","manu","196",1615,100,"deg40","14:32:42","2002-600.jpg","game","2002-600.jpg",30,"label",NA,"1",0
"2948",110,1,1,"toma","toma",4,"Perfect","toma","196",895,110,"deg280","14:32:53","2056-600.jpg","game","2056-600.jpg",30,"label",NA,"1",0
"2949",110,2,1,"gazzer","gazzer",5,"Perfect","gazzer","196",977,110,"deg120","14:33:02","2023-600.jpg","game","2023-600.jpg",30,"label",NA,"1",0
"2950",110,1,1,"kiv","kiv",6,"Perfect","kiv","196",479,110,"deg40","14:33:11","2001-600.jpg","game","2001-600.jpg",30,"label",NA,"1",0
"2951",110,2,1,"wug","wug",7,"Perfect","wug","196",1983,100,"deg240","14:33:21","2005-600.jpg","game","2005-600.jpg",30,"label",NA,"1",0
"2952",110,4,1,"dax","dax",8,"Perfect","dax","196",816,110,"deg240","14:33:29","2007-600.jpg","game","2007-600.jpg",30,"label",NA,"1",0
"2953",110,1,1,"toma","toma",9,"Perfect","toma","196",672,110,"deg80","14:33:38","2056-600.jpg","game","2056-600.jpg",30,"label",NA,"1",0
"2954",110,2,1,"gazzer","gazzer",10,"Perfect","gazzer","196",1743,100,"deg120","14:33:46","2023-600.jpg","game","2023-600.jpg",30,"label",NA,"1",0
"2955",110,1,1,"kreeb","kreeb",11,"Perfect","kreeb","196",1248,100,"deg200","14:33:55","2006-600.jpg","game","2006-600.jpg",30,"label",NA,"1",0
"2956",110,1,1,"toma","toma",12,"Perfect","toma","196",1376,100,"deg280","14:34:03","2056-600.jpg","game","2056-600.jpg",30,"label",NA,"1",0
"2957",110,2,1,"manu","manu",13,"Perfect","manu","196",800,110,"deg280","14:34:09","2002-600.jpg","game","2002-600.jpg",30,"label",NA,"1",0
"2958",110,4,1,"fep","fep",14,"Perfect","fep","196",865,110,"deg240","14:34:17","2009-600.jpg","game","2009-600.jpg",30,"label",NA,"1",0
"2959",110,1,1,"kreeb","kreeb",15,"Perfect","kreeb","196",801,110,"deg80","14:34:23","2006-600.jpg","game","2006-600.jpg",30,"label",NA,"1",0
"2960",110,1,1,"kiv","kiv",16,"Perfect","kiv","196",1600,100,"deg280","14:34:31","2001-600.jpg","game","2001-600.jpg",30,"label",NA,"1",0
"2961",110,2,1,"wug","wug",17,"Perfect","wug","196",1295,100,"deg160","14:34:40","2005-600.jpg","game","2005-600.jpg",30,"label",NA,"1",0
"2962",110,4,1,"fep","fep",18,"Perfect","fep","196",767,110,"deg0","14:34:45","2009-600.jpg","game","2009-600.jpg",30,"label",NA,"1",0
"2963",110,4,1,"dax","dax",19,"Perfect","dax","196",959,110,"deg280","14:34:51","2007-600.jpg","game","2007-600.jpg",30,"label",NA,"1",0
"2964",110,1,1,"kiv","kiv",20,"Perfect","kiv","196",464,110,"deg320","14:34:56","2001-600.jpg","game","2001-600.jpg",30,"label",NA,"1",0
"2965",110,4,1,"blicket","blicket",21,"Perfect","blicket","196",1343,100,"deg80","14:35:05","2025-600.jpg","game","2025-600.jpg",30,"label",NA,"1",0
